venue_name,category,lat,lng,origin_district
Pastelería Rovegno,Bakery,-12.092290851312702,-77.04624528075522,JESUS MARIA
Cineplanet,Multiplex,-12.090039763147999,-77.0527693094118,JESUS MARIA
Microsoft Perú,Office,-12.096801419979414,-77.03695897005493,JESUS MARIA
Chicharronería Santa Mónica,BBQ Joint,-12.088646170849007,-77.0327459327858,JESUS MARIA
Isidro Bistro Limeño,Peruvian Restaurant,-12.094867,-77.036478,JESUS MARIA
Anticuchería Doña Pochita,South American Restaurant,-12.086880966433998,-77.03213033033941,JESUS MARIA
Zacateca Paletas Mexicanas,Ice Cream Shop,-12.09239617430269,-77.05406924395322,JESUS MARIA
Country Club Lima Hotel,Hotel,-12.09799627232633,-77.04876546830883,JESUS MARIA
Starbucks,Coffee Shop,-12.084059600124547,-77.0516909491948,JESUS MARIA
EDO Sushi Bar,Sushi Restaurant,-12.093636244443335,-77.03467484094024,JESUS MARIA
Índigo Arte y Artesania,Art Gallery,-12.094809388033243,-77.03363628743759,JESUS MARIA
Nanka,Peruvian Restaurant,-12.094243,-77.033922,JESUS MARIA
Zara,Clothing Store,-12.090193781848125,-77.05270779779998,JESUS MARIA
K'tana,Japanese Restaurant,-12.087674103627712,-77.05565527668648,JESUS MARIA
Saga Falabella,Department Store,-12.089205846447424,-77.05187294189169,JESUS MARIA
Swissôtel Lima,Hotel,-12.097447880573881,-77.03808843430362,JESUS MARIA
Tip Top,Fast Food Restaurant,-12.08887977799988,-77.03474569201967,JESUS MARIA
La Bonbonniere,French Restaurant,-12.089933534537037,-77.05032267179465,JESUS MARIA
T.G.I. Friday's,American Restaurant,-12.090441550890668,-77.05222038925855,JESUS MARIA
The Westin Lima Hotel & Convention Center,Hotel,-12.091702131898872,-77.0247783663225,JESUS MARIA
Le Café,Peruvian Restaurant,-12.09725578366932,-77.03770354613295,JESUS MARIA
Astrid y Gastón,Peruvian Restaurant,-12.096591322181988,-77.03469539881286,JESUS MARIA
Parque Guatemala,Park,-12.095217146008906,-77.04663951501433,JESUS MARIA
Lima 27,Peruvian Restaurant,-12.09625220564092,-77.03508352990724,JESUS MARIA
Dulcería Carmelita,Dessert Shop,-12.088796030522925,-77.03173267357167,JESUS MARIA
El Carajito,Seafood Restaurant,-12.085813358769025,-77.04166841241211,JESUS MARIA
Pavos y Chicharrones Santa Mónica,Restaurant,-12.0889474,-77.0333113,JESUS MARIA
Makimona Sushi & Rolls,Sushi Restaurant,-12.090380896993931,-77.04779748335416,JESUS MARIA
Primos Chicken Lovers Bar,Restaurant,-12.098140131116184,-77.03614575913278,JESUS MARIA
Osso,Steakhouse,-12.076691723315726,-76.91744434289132,LA MOLINA
La Planicie - La Molina,Park,-12.07725594244905,-76.9199797310193,LA MOLINA
Wong,Supermarket,-12.077405616882722,-76.91786721726444,LA MOLINA
Country Club La Planicie,Golf Course,-12.074905690301257,-76.90764765258574,LA MOLINA
Fresson,Pastry Shop,-12.084543,-76.920616,LA MOLINA
Wong,Big Box Store,-12.085893,-76.902428,LA MOLINA
Museo del Automóvil Nicolini,Museum,-12.087522107325926,-76.90499500662578,LA MOLINA
Starbucks,Coffee Shop,-12.082612372623526,-76.92913093749932,LA MOLINA
Oxa Haus,Deli / Bodega,-12.082578933233897,-76.89783167306145,LA MOLINA
El Punto Italiano - La Molina,Pizza Place,-12.074087672593823,-76.93650947387748,LA MOLINA
Club La Isla de La Molina,Sports Club,-12.082225111991617,-76.92062200003997,LA MOLINA
Lima Yoga,Yoga Studio,-12.086784274387021,-76.93576390128767,LA MOLINA
Papa John's,Pizza Place,-12.083551497636531,-76.92791383410305,LA MOLINA
Gimnasio Rinconada,Gym,-12.089807409995519,-76.9334363937378,LA MOLINA
Shimaya Ramen,Ramen Restaurant,-12.070556,-76.941775,LA MOLINA
Don Tito (La Molina),Steakhouse,-12.071055134408248,-76.9415660513035,LA MOLINA
Los 3 chanchitos,Deli / Bodega,-12.08410815234461,-76.9283892375649,LA MOLINA
Livian,Salad Place,-12.072837763703784,-76.94180033065167,LA MOLINA
El Carmelo,BBQ Joint,-12.07167463025001,-76.94189927637683,LA MOLINA
Melgarejo,Park,-12.066667873532595,-76.93868004845697,LA MOLINA
Tambo+,Convenience Store,-12.070030320285358,-76.94208554502335,LA MOLINA
Tennis Las Cascadas,Tennis Court,-12.082599287884767,-76.89954850129035,LA MOLINA
Mar Azul Cevicheria,Seafood Restaurant,-12.07727709629665,-76.91718259814577,LA MOLINA
La Esquina De La Planicie,Grocery Store,-12.066746124930214,-76.91447281132075,LA MOLINA
Panaderia Karlita,Latin American Restaurant,-12.067779267465296,-76.93846052143392,LA MOLINA
Tottus,Supermarket,-12.082568132357137,-76.92912558366297,LA MOLINA
Florería La Paz,Flower Shop,-12.074664217499969,-76.92974293493221,LA MOLINA
Casino de Policía,Other Great Outdoors,-12.084681409383837,-76.90109081179483,LA MOLINA
Chifa Wan San,Chinese Restaurant,-12.067175287059394,-76.93842195133533,LA MOLINA
Don Wychi,Burger Joint,-12.067755256752957,-76.93632226619027,LA MOLINA
Chifa Golden Hoja,Asian Restaurant,-12.071874235785558,-76.94087273362959,LA MOLINA
KFC,Fast Food Restaurant,-12.077653077861944,-76.91826114657832,LA MOLINA
Gimnasio Wellness,Gym,-12.07480091369191,-76.93569320064823,LA MOLINA
Rincon Crema,Peruvian Restaurant,-12.06632385515942,-76.9389140422527,LA MOLINA
Boticas y Salud,Pharmacy,-12.077170435456805,-76.91714376421398,LA MOLINA
Estadio Municipal de La Molina,Football Stadium,-12.085358177933166,-76.89036178426511,LA MOLINA
Samoa,Miscellaneous Shop,-12.083548294107134,-76.89783129266627,LA MOLINA
Burrito's,Burger Joint,-12.071797977376182,-76.94094507369849,LA MOLINA
"Bodega ""La Pequeñita""",Grocery Store,-12.08370932482704,-76.89778101219247,LA MOLINA
Club de Tenis Las terrazas de la molina,Tennis Court,-12.08723409674691,-76.89415026228028,LA MOLINA
Estadio Alejandro Villanueva,Soccer Stadium,-12.068736967646743,-77.02297925949097,LA VICTORIA
BARRA KHUDA - Resto Mar,Restaurant,-12.084119049209088,-77.02055193528304,LA VICTORIA
Tomyko Spa,Spa,-12.088117681450179,-77.02076447961292,LA VICTORIA
El Italiano,Italian Restaurant,-12.085089977729568,-77.02192199817341,LA VICTORIA
Mercado Cooperativa Balconcillo,Convenience Store,-12.07969230628687,-77.0230628323722,LA VICTORIA
Yoji,Sushi Restaurant,-12.084869262740773,-77.0219029038659,LA VICTORIA
Parque Elías Aguirre,Park,-12.090017227432435,-77.02596187591553,LA VICTORIA
La América - Hamburguesas & Café,Burger Joint,-12.086100728892966,-77.03568097939566,LA VICTORIA
Ají y Rocoto,Peruvian Restaurant,-12.088828723709318,-77.02687849233209,LA VICTORIA
Tomyko Spa Men,Spa,-12.088778519225885,-77.02062300343154,LA VICTORIA
Cebicheria Puro Tumbes,Seafood Restaurant,-12.081365,-77.019756,LA VICTORIA
Pirkas Grill,Restaurant,-12.086303,-77.023691,LA VICTORIA
Catalina 555,Peruvian Restaurant,-12.086242546781726,-77.0188100187424,LA VICTORIA
Doomo Saltado,Japanese Restaurant,-12.088875867498135,-77.03158700942959,LA VICTORIA
Smart Fit,Gym / Fitness Center,-12.08961,-77.0198,LA VICTORIA
El Cebiche De Ronald,Seafood Restaurant,-12.087705132326219,-77.03156902445343,LA VICTORIA
KasaMama,Buffet,-12.087484020840032,-77.01871434669332,LA VICTORIA
Parque Santos Dumont,Park,-12.088181083364399,-77.02639766696285,LA VICTORIA
Senshi Sushi & Rolls,Sushi Restaurant,-12.08678695486438,-77.041964361072,LA VICTORIA
Ilaria,Jewelry Store,-12.090713669173157,-77.03566692279315,LA VICTORIA
La Estrellita del Sur,Peruvian Restaurant,-12.087839158775465,-77.03203202114824,LA VICTORIA
Restaurant San Isidro,Restaurant,-12.090877477203103,-77.0346736907959,LA VICTORIA
Café Risso,Coffee Shop,-12.085763783406513,-77.03502566048877,LA VICTORIA
Juguería San Agustín,Breakfast Spot,-12.088613,-77.031815,LA VICTORIA
Spadavecchia,Italian Restaurant,-12.088845989082627,-77.03187798452939,LA VICTORIA
Mercado Lobatón,Farmers Market,-12.086447586409239,-77.03240856654267,LA VICTORIA
Maras,Restaurant,-12.092152482685542,-77.02464390281796,LINCE
Conchas Negras Don Emilio,Food,-12.085102041342285,-77.03077808856939,LINCE
El Rincón que no Conoces,Peruvian Restaurant,-12.084377055826117,-77.03297987824637,LINCE
Zara,Clothing Store,-12.09384611225317,-77.02505921411814,LINCE
Tazza Caffe,Café,-12.092352521768346,-77.02622810223062,LINCE
Limablue,Spa,-12.085441754327222,-77.03543612282758,LINCE
Pollería “Tomi”,Fried Chicken Joint,-12.079553302071123,-77.0250791433914,LINCE
Dolce Capriccio,Coffee Shop,-12.094051290717383,-77.02763145584397,LINCE
Comma,Health Food Store,-12.092313907997866,-77.02681213742022,LINCE
Chez Wong,Seafood Restaurant,-12.0818831689439,-77.022416013448,LINCE
Freshii,Salad Place,-12.094019,-77.027347,LINCE
Yuquitas de Palermo,Latin American Restaurant,-12.07958989381179,-77.02304198986918,LINCE
El Coral,Japanese Restaurant,-12.083591986807484,-77.02111591614977,LINCE
Market 770,Restaurant,-12.09153173872201,-77.02427710985198,LINCE
Eureka Café Lúdico,Café,-12.09975257547526,-77.03091859817505,LINCE
La Calesa,Bar,-12.094171476628457,-77.03445175546945,LINCE
Chifa Titi,Chinese Restaurant,-12.08995658022941,-77.01590323949239,LINCE
Andel,Karaoke Bar,-12.081562827767353,-77.03816294184284,LINCE
Parque Combate de Abtao,Park,-12.093416246979366,-77.02866554260254,LINCE
Sandwich Palermo Café,Sandwich Place,-12.076121869885894,-77.02304065488552,LINCE
Lobby Lounge,Lounge,-12.091848025106644,-77.02408610649759,LINCE
Tanta,Peruvian Restaurant,-12.096798058592833,-77.0353343109544,LINCE
Quinoa Café,Coffee Shop,-12.093321139906395,-77.02761416156294,LINCE
El Gramadal,Latin American Restaurant,-12.085154158168578,-77.04067668385593,LINCE
Lobby Bar Swissôtel,Bar,-12.097557806774375,-77.03804262725382,LINCE
La Sanahoria,Health Food Store,-12.099424535919116,-77.03726375554965,LINCE
Bosque El Olivar,Park,-12.102159318000073,-77.03525928167852,LINCE
La Locanda,Peruvian Restaurant,-12.097618661959956,-77.03809190904957,LINCE
Passione Italiana,Italian Restaurant,-12.083815772021804,-77.02051263342814,LINCE
Cevicheria Richard's,Seafood Restaurant,-12.084944464814999,-77.04316078784728,LINCE
La Carreta,Steakhouse,-12.094610519799645,-77.02692612225329,LINCE
Casa & Ideas,Furniture / Home Store,-12.09556137573488,-77.02579526680455,LINCE
Lung Fung,Chinese Restaurant,-12.096375909286124,-77.02077148629155,LINCE
Burger King,Fast Food Restaurant,-12.095450211148568,-77.02550649682841,LINCE
Pickadeli,Vegetarian / Vegan Restaurant,-12.095454531163623,-77.02168107959183,LINCE
Hanzo,Japanese Restaurant,-12.101997290839428,-77.03696058866915,LINCE
Pizzería La Linterna,Italian Restaurant,-12.101008779942461,-77.03730554030871,LINCE
Lima Golf Club,Golf Course,-12.100943719064862,-77.04035329166628,LINCE
Origen - Tostadores de Cafe,Café,-12.103138819341229,-77.02113654865798,LINCE
Pastificio Ligure,Italian Restaurant,-12.0860426964549,-77.04456352708841,LINCE
La Leche,Seafood Restaurant,-12.098010807678122,-77.02729226629424,LINCE
Sonesta Hotel El Olivar,Hotel,-12.097910564273224,-77.0351364102388,LINCE
La vaca y sus amigos,BBQ Joint,-11.974024871186185,-77.07255150040034,LOS OLIVOS
Piscis,Seafood Restaurant,-12.00421368155069,-77.0829242832989,LOS OLIVOS
La Cafeta,Breakfast Spot,-11.996057464559378,-77.08345839796011,LOS OLIVOS
"Mercado de Productores ""MERPROLIMA""",Shopping Mall,-11.980261547213097,-77.080282655212,LOS OLIVOS
Papa Johns,Pizza Place,-11.987511931865809,-77.08851460119683,LOS OLIVOS
Chifa Shang Hai,Chinese Restaurant,-12.007196443369576,-77.08218238510226,LOS OLIVOS
Los Olivos,Bank,-11.996244858005982,-77.08412704791851,LOS OLIVOS
"Restaurante Cevicheria ""El Olimpico""",Seafood Restaurant,-11.991666532893147,-77.08427548313563,LOS OLIVOS
Las Tinajas Chicken & Grill,Fried Chicken Joint,-11.937556717912313,-76.69683785567737,LURIGANCHO
"Club de Regatas ""Lima"" - La Cantuta",Field,-11.95116617565781,-76.70585632324219,LURIGANCHO
El Remanso,Campground,-11.948699,-76.712876,LURIGANCHO
El Fondo Marino,Seafood Restaurant,-11.936990461614386,-76.69431867581197,LURIGANCHO
Plaza de Armas Chosica,Park,-11.937003964121157,-76.69662950326729,LURIGANCHO
Restaurant Don Alberto,Latin American Restaurant,-11.934738995108365,-76.69480830430984,LURIGANCHO
Parque Echenique,Park,-11.933563337609023,-76.69342696666718,LURIGANCHO
plazaVea,Supermarket,-11.940145308489004,-76.69972360642423,LURIGANCHO
Gensberry,Ice Cream Shop,-11.936477341432392,-76.69581761751043,LURIGANCHO
Estación de trenes Chosica,Train Station,-11.935011148604373,-76.69176374874776,LURIGANCHO
Parque de Chosica,Park,-11.933849346586275,-76.68840328050908,LURIGANCHO
Megacentro 3000,Clothing Store,-11.924205414199575,-76.68358795724524,LURIGANCHO
Escuela De Montaña FAP,Pool,-11.944233716944215,-76.7160286363884,LURIGANCHO
Huancahuasi Pachacamac,Peruvian Restaurant,-12.260114732954873,-76.884122653288,LURIN
Fundo San Vicente,Recreation Center,-12.275150533263302,-76.88116875224705,LURIN
La Querencia,Farm,-12.279165265369633,-76.84520633076413,LURIN
Playa San Pedro,Beach,-12.278057722455904,-76.88653378322117,LURIN
Al Palo y A La Parrilla,Steakhouse,-12.249996055816531,-76.86338873437627,LURIN
Restaurante El Ternerito,Latin American Restaurant,-12.253539167489437,-76.87761070160391,LURIN
Plaza Armas Lurin,Plaza,-12.274148449664347,-76.86931193796279,LURIN
plazaVea,Grocery Store,-12.274040312716481,-76.87320789047975,LURIN
Carlos Ramirez - Tradiciones de Huaral - Pachacamac,Restaurant,-12.250433518595296,-76.87483384691004,LURIN
"Campo Mar ""U""",Beach,-12.277242919572902,-76.89238269566006,LURIN
In Oulet Lurin,Shopping Mall,-12.28745884901735,-76.87556027199527,LURIN
Mercado “Virgen de las Mercedes“,Market,-12.27780896177596,-76.86994252846087,LURIN
polleria centro oriente,BBQ Joint,-12.274900679128356,-76.86980030315799,LURIN
Fuente de Soda Naomi's,Juice Bar,-12.275336385910787,-76.86974546927611,LURIN
Restaurant Oriental Bambú,Asian Restaurant,-12.274346909173971,-76.86932319853562,LURIN
Chicharronería Abarca,Breakfast Spot,-12.27563679811894,-76.87037605756049,LURIN
Norky's,Latin American Restaurant,-12.276591210700161,-76.8701058058329,LURIN
"Pizzeria ""La Nona""",Pizza Place,-12.2752421047824,-76.86837730683779,LURIN
El Rancho de Pachacamac,BBQ Joint,-12.250966641442663,-76.87412335725818,LURIN
Rosita Cevicheria,Peruvian Restaurant,-12.295444994383251,-76.85280912831917,LURIN
Peaje San Pedro,Toll Plaza,-12.281974355189263,-76.87788093689976,LURIN
Adidas Oulet Factoty,Sporting Goods Shop,-12.283842,-76.877857,LURIN
Nike outlet,Sporting Goods Shop,-12.28662,-76.874842,LURIN
Marathon sports,Sporting Goods Shop,-12.286952,-76.875338,LURIN
Puma outlet,Sporting Goods Shop,-12.287087,-76.875559,LURIN
Tonys Cafe,Coffee Shop,-12.250947,-76.875093,LURIN
Parque de Puente Lurin,Park,-12.257032043424413,-76.88794677980808,LURIN
Rocky's Lurin,Peruvian Restaurant,-12.29503501489337,-76.85245821477204,LURIN
Rest. Media Networks,Coffee Shop,-12.287376008214215,-76.84666370137722,LURIN
Rocky's,Fried Chicken Joint,-12.294969671236768,-76.85238613727367,LURIN
Speciale,Ice Cream Shop,-12.087540782631306,-77.06777200229155,MAGDALENA DEL MAR
Lima Yoga,College Gym,-12.090538086814513,-77.06321164522105,MAGDALENA DEL MAR
Mezzanine Cafe Gourmet,Breakfast Spot,-12.090063400753511,-77.07083874176419,MAGDALENA DEL MAR
Edo Sushi Bar,Sushi Restaurant,-12.09725915571389,-77.05993562658074,MAGDALENA DEL MAR
Malecón Miguel Grau,Scenic Lookout,-12.098535676356766,-77.07067966461182,MAGDALENA DEL MAR
Italo,Bakery,-12.094302294310513,-77.07496821018,MAGDALENA DEL MAR
Pastelería San Antonio,Bakery,-12.094976952204417,-77.0584292138601,MAGDALENA DEL MAR
Lima Cricket & Football Club,Athletics & Sports,-12.098619600611768,-77.06182837486267,MAGDALENA DEL MAR
Montalvo Salón & Spa,Nail Salon,-12.091979206938412,-77.06316833231459,MAGDALENA DEL MAR
Ferias Agropecuarias Mistura,Health Food Store,-12.088848961580629,-77.06516985056994,MAGDALENA DEL MAR
D'Sala Caffé,Café,-12.096887462147532,-77.05799186809143,MAGDALENA DEL MAR
Chicharrones Teos,Breakfast Spot,-12.089987211564516,-77.07218879513607,MAGDALENA DEL MAR
Chicharrones del Inca,Buffet,-12.08921765819429,-77.07055773138093,MAGDALENA DEL MAR
Parque Gonzales Prada,Park,-12.093114066898915,-77.06558964814089,MAGDALENA DEL MAR
Trentino 114 • Osteria,Italian Restaurant,-12.090246,-77.065858,MAGDALENA DEL MAR
Yuyachkani,Theater,-12.095203713926171,-77.07330000368476,MAGDALENA DEL MAR
Puericultorio Pérez Araníbar,Non-Profit,-12.100214156450154,-77.0652723312378,MAGDALENA DEL MAR
La Casita de las Salchipapas,Fast Food Restaurant,-12.088444237804492,-77.07156458979401,MAGDALENA DEL MAR
Ugo's Factory,Ice Cream Shop,-12.094365529988618,-77.07159578607288,MAGDALENA DEL MAR
Sweet & Salad,Deli / Bodega,-12.087807445743895,-77.0792850461288,MAGDALENA DEL MAR
Parque Acosta,Park,-12.098724505893484,-77.0584487915039,MAGDALENA DEL MAR
Explanada de la Costa Verde,Beach,-12.098261509591568,-77.07401558199041,MAGDALENA DEL MAR
Buen Café,Café,-12.090955241392859,-77.07279023265956,MAGDALENA DEL MAR
La Repostería,Coffee Shop,-12.090132571372095,-77.07230668204024,MAGDALENA DEL MAR
Cebiche al Paso Jhony,Seafood Restaurant,-12.091533433092897,-77.07119327960787,MAGDALENA DEL MAR
Parque La Pera del Amor,Park,-12.104051704402545,-77.05904635498652,MAGDALENA DEL MAR
Bodytech,Gym / Fitness Center,-12.09344202152909,-77.05772355519184,MAGDALENA DEL MAR
Pizzería Zarelle,Pizza Place,-12.089321027215082,-77.0702653047629,MAGDALENA DEL MAR
Dunkin',Donut Shop,-12.09163703340696,-77.06358421584689,MAGDALENA DEL MAR
Parque Juan Pablo II,Park,-12.09225944752558,-77.05910423924009,MAGDALENA DEL MAR
Chifa Huang Continental,Chinese Restaurant,-12.091072299481603,-77.07256570360275,MAGDALENA DEL MAR
Domos Art,Concert Hall,-12.095608801480605,-77.07885503768921,MAGDALENA DEL MAR
Cevichería La Higuera,Seafood Restaurant,-12.087064961836575,-77.07213810271408,MAGDALENA DEL MAR
Bon Beef,Burger Joint,-12.093388182225892,-77.05766436638355,MAGDALENA DEL MAR
Café A & Bistro,Bistro,-12.103353848188982,-77.05811072978568,MAGDALENA DEL MAR
José Antonio Restaurante,Peruvian Restaurant,-12.097188972839817,-77.05892142760771,MAGDALENA DEL MAR
Starbucks,Coffee Shop,-12.093724149452346,-77.05954702002207,MAGDALENA DEL MAR
Dulcería Rosita,Café,-12.083378937639223,-77.06188132961759,MAGDALENA DEL MAR
Vacas Felices,Organic Grocery,-12.096473532537496,-77.0526975354923,MAGDALENA DEL MAR
La Paisana,Peruvian Restaurant,-12.086946407478537,-77.06752218495383,MAGDALENA DEL MAR
Starbucks,Coffee Shop,-12.083505807775705,-77.06635942033657,MAGDALENA DEL MAR
La Antojería,Peruvian Restaurant,-12.095908622904856,-77.0598365426247,MAGDALENA DEL MAR
ON,Gym / Fitness Center,-12.092139495090468,-77.05858514412344,MAGDALENA DEL MAR
Don Pedrito,Seafood Restaurant,-12.087308186453374,-77.07251384210424,MAGDALENA DEL MAR
Museo Larco Herrera,History Museum,-12.072731890492474,-77.07095582235692,MAGDALENA DEL MAR
Skate Park,Skate Park,-12.094167561793174,-77.07853044794868,MAGDALENA DEL MAR
La Romana,Italian Restaurant,-12.07856287279089,-77.06498634551473,MAGDALENA DEL MAR
El Golf de San Isidro,Athletics & Sports,-12.099085568094676,-77.05110848146127,MAGDALENA DEL MAR
"Chicharrones ""KIO 2""",Sandwich Place,-12.07866652193264,-77.0770802310548,MAGDALENA DEL MAR
Villa Colombia,Arepa Restaurant,-12.078117657326587,-77.06503615146318,MAGDALENA DEL MAR
Don Lucho,Sandwich Place,-12.091357514914288,-77.07914534433674,MAGDALENA DEL MAR
Parque Media Luna,Park,-12.09240134234517,-77.08001848921107,MAGDALENA DEL MAR
Cafe Del Museo,Café,-12.072337625603776,-77.07084767006393,MAGDALENA DEL MAR
ReserGym,Gym / Fitness Center,-12.078377748392024,-77.07869765050168,MAGDALENA DEL MAR
Kio,Burger Joint,-12.079624445191694,-77.08183486120247,MAGDALENA DEL MAR
Vivanda,Supermarket,-12.093358076345945,-77.05787284663556,MAGDALENA DEL MAR
Museo Larco Café Restaurante,Restaurant,-12.072351,-77.070762,MAGDALENA DEL MAR
Todo Dulce,Dessert Shop,-12.075474684494795,-77.07620375504501,MAGDALENA DEL MAR
La Piazzetta,Pizza Place,-12.082877831178896,-77.08259557680066,MAGDALENA DEL MAR
SANA vegan café,Vegetarian / Vegan Restaurant,-12.07444332182241,-77.07969503190807,MAGDALENA DEL MAR
